X1,X2,X3,X4,X5,Tr,Y,ite
1.1548296375786786,-1.326417579965947,1.3043999772202395,0.5536527245477318,1.1102006706899528,1.0,2.525927004013245,1.1298030007657007
0.43528638664750713,0.10993428628428874,0.30680912751540085,0.6353691668494817,-0.4150455650443458,1.0,4.9255008182628,2.537331722647018
-0.7134781761988135,-0.7770629146783526,-0.9235869386299549,-1.7941588290839636,2.038456303747655,1.0,3.9271148494995383,1.0724646450368465
2.331443103645597,0.44186843388413816,0.44592321228420306,-0.23890920923323372,1.3623683132170568,0.0,5.4766476899341265,5.103750916589444
-0.03032680735162265,2.1424781373473074,-0.13551934090639872,-0.9265259573850916,-1.335121634968017,1.0,3.8721475839639394,1.7833489759648107
-0.3144906968688362,-0.16074492533048518,-1.3429004072941104,-0.44303999149155493,-0.4165125936043717,1.0,-1.7430872294662632,-0.06236317578271855
-1.3500852979302187,-0.27063403023133664,1.0695961383216626,0.14901275197734062,-0.26362487019018954,1.0,0.19092937722162395,1.5129898288402057
-0.15199151054952165,0.07896964683696647,0.3905627915015462,-0.26364816485240294,-0.9499639936685035,0.0,0.3248056081486831,1.464656615308124
-0.8563861958270923,0.4511735120134037,-0.5715768648891915,0.7911624251060965,0.2000149705799616,1.0,0.2267466750187257,1.4618641578702753
0.2713886224283988,0.21992688661487772,-0.2970135976947379,0.9234116786264818,1.5708326675625317,1.0,5.01111122850904,3.3601735534741133
3.2569065978123297,0.6607690815571261,-0.48209641428311256,-1.0608769400702134,0.1756758673011629,0.0,2.305065090384054,5.313277171391874
-1.7240174233909384,-1.9623188177887982,0.2466549700547003,-0.6812689839355995,-0.8172951504933516,0.0,-3.786465019178873,2.883683702473768
-0.5253921523326848,0.01517425450373313,1.5574050394597072,1.9100832889856818,0.7541075938227398,0.0,4.65492921653426,2.861107465088988
1.279634735611215,-1.5172916822461702,1.6052578226687044,-0.643421484227623,-1.3490994728310295,1.0,-4.589510887081419,-1.2884938563991568
0.6728927204386712,-0.3161572938639928,-1.9258801111712265,0.9763312807604494,-0.006959889125530151,0.0,1.9012443088149982,0.13970448782255018
-1.132760490768193,-0.474046979795538,0.6154551886510125,0.5233097702296171,-0.359254287859987,0.0,-1.1653797945008242,1.9398440270308885
0.5274004163538525,-0.041857907918878515,-1.7114423915547379,-0.935359234025355,0.9471137244181481,1.0,1.7141720135996694,0.23066859643550514
0.9212861159071326,-1.5248493827443617,1.4291321045057035,-0.28422087632543186,0.5378665161482241,1.0,1.5227249457636869,0.27597553374748185
-0.2398868376733826,0.5530665951037644,-0.423355225613974,1.3301033185526172,0.18832195093233528,0.0,2.7349863981519147,2.4831671791289285
0.7498093359533293,2.583426029686215,-0.7237235502939404,0.1635385743683329,1.0844458961562278,0.0,1.3422499330993707,5.615170369741922
1.1742570527151484,0.08561889677263518,1.8751271142930364,-0.5408481392059433,0.03442314268649796,1.0,3.8089494885596,2.115172845302709
0.160782546929233,0.22550680910920362,-0.32909124776044685,-1.8266264783513542,1.4978832170675893,1.0,5.90640438383977,1.8468214102958491
0.0902626208224219,0.10484135383065649,0.8673814382825029,-1.8283361298295884,-0.5963794363042604,1.0,3.7214926046106673,0.975173955471815
0.4859747356070108,-0.14816976387749814,-0.945922282447348,-0.021783158541434835,-0.41320598066539516,0.0,-0.7070915112008568,0.9914351361230146
0.20340868607261958,0.8308247032704923,0.4422343310947431,0.8820711064643435,0.906516965211379,1.0,7.6206079078811655,3.705322573160525
0.4064948860865116,0.7569884704743368,-1.347777929899775,0.12199570830771658,-1.2130604283852806,1.0,-2.005687506347807,0.8912065656913642
-0.0955307557477548,1.38005732850656,1.4525782280198152,-0.7862895912370919,1.2842610934416525,1.0,8.737808069248574,2.6036431631715327
-1.9194615699074435,-0.4544831241976157,-0.9058039831042446,0.0768926702234689,-0.677670731120593,1.0,-0.6900516414205604,0.5491526298472442
0.8705701143507654,-0.9808810180230744,2.103231491001377,-0.2140585512850322,-0.07095818231291724,0.0,-0.7401318949219278,0.49239330972908846
-2.2871127555293147,-1.9105475914705807,-0.32470997412837455,0.9664414957383008,0.11729674202213286,0.0,-2.4446646533253356,4.598065019180888
1.5509399574304936,0.04726204963190187,0.5952363580929853,0.4866145292277453,0.7801124762961721,0.0,4.031715651610705,3.6313992815120186
0.923933962032513,-0.4013408819128366,-1.2532543400207672,0.7574182950786014,-1.4127513753507237,0.0,0.8941186690097248,0.24842273823733974
-1.4924073466427636,0.0441509494969856,0.1577386366401373,-0.46502992985926855,0.2580229224219802,0.0,-0.226757318110125,1.1729314498388264
-0.6134272094779444,0.1583882691183204,-0.5895299779177969,0.44448285171749624,-0.6158541023532421,1.0,-0.7990717703601804,1.1260723308750842
-0.15571087904125697,1.4184740762447134,-1.1024372651867393,-0.1561202905437891,0.08737556739161247,0.0,-3.1748880251371183,1.2763414267870443
-1.0940175205838951,0.40038821940407027,0.6720889930430284,-1.2432900954187573,1.6845672985082165,0.0,1.9939257174269898,1.5543594415745998
-0.7658737188194445,0.9014920157415574,-0.5322050800318904,1.188124702579092,-0.49296239680472326,0.0,0.17872171336454537,1.3205489510460833
0.8417724023504431,0.6494457467899855,1.4959327072776178,1.2636264407392845,-0.11244694450261376,0.0,4.9452858597001565,3.6906443922829952
-0.8973168707607242,-1.0445783952178818,-0.3060544933896092,1.273461960771698,2.061511766788174,1.0,6.136600293861197,3.434359566097187
-0.027009392836264332,0.14149957588459217,-0.3634526406025812,1.9598910931718312,0.3749952873827025,0.0,5.429744402631108,2.9738151153624885
1.7303861074527165,0.6127035202452242,1.1844173065030834,1.5924717762429927,0.5531913408943444,0.0,8.092299109519349,5.273635538176605
