rep,X1,X2,X3,X4,X5,Tr,Y,ite
0,0.04226367833221436,0.6248102174597792,-1.643079141190976,-0.03208084442697637,-1.2862242141508133,1.0,-1.0694862359584651,-0.19296826083840177
0,1.3393637790238722,0.7897775569428551,-0.24775246250808455,-0.7244108910814023,0.8100002321227162,1.0,4.632887546751885,4.010754584228702
0,2.4133319121571306,-0.3202110711068337,1.2814761343441543,-1.2193571128374683,1.5754691036706883,1.0,4.832529011337016,2.3778796242453684
0,-0.5246259012577734,0.10679651571386906,-0.7588481003261759,-0.5451057800556373,0.8992516163788111,1.0,0.07725562008872644,1.258335054989731
0,-1.3859520338361062,1.0147113235737322,0.948244632376841,-1.1429764459603164,0.18575103485896913,0.0,-0.5715813995237355,-0.013341931359415304
0,-0.11543087455189534,1.2750780258260037,-0.8465647885642538,2.2204712354274907,1.3855439173639872,1.0,9.937081313167141,3.474925439835627
0,-0.9525040628140324,-1.8440011530913643,-2.076333295229101,-0.6394896279610889,0.6023238794992398,1.0,1.7071701968992041,-0.18286085126412188
0,-0.23408487702457545,0.9921958003184995,0.3076315703705946,0.24125448596222637,-1.5025988561597101,1.0,3.520145436786839,1.6229944379183863
0,1.1358066102404756,-1.3186455093441534,-0.3494955294584748,0.1831829669114488,1.2032947013875779,1.0,4.580681478635268,0.8688909089433599
0,0.0994568511245963,-1.2713021049544977,0.024588539116052268,-1.185162579658934,-0.7748344974869412,0.0,-0.6036286810164685,0.31963111698574764
0,0.7253213245393303,0.1454269572281382,0.2204876371955725,0.6528741126998174,-1.4181112882070686,0.0,1.7914317182646688,2.2442715613924236
0,-1.132814703379751,0.6759362432822628,-0.6958100855348944,0.3815479619646629,0.696896231648775,0.0,-2.12164752213401,0.964701991907375
0,-2.0652829657275977,-0.25238871113277556,1.8575321690483844,1.307691575589375,0.9331004647853952,0.0,0.7104689990969275,2.1287575240058336
0,-0.014376185563179267,-1.0286411645710525,-1.1858077929444966,0.007165800983741354,1.5635757331178903,0.0,0.8985751202898147,1.0612946416845856
0,-2.5492748055638974,1.8194314242371157,-1.1039886906029956,0.10992560743303885,1.5413424016716735,1.0,-5.007553776497929,-3.2794749495160715
0,1.1412744522137919,-0.9846731412766425,1.338874705925981,-1.1896403057357157,0.8646910911329838,1.0,2.4888544341679606,0.6913292203399402
0,0.6211663216246103,0.19068596335672164,-0.996382669792508,0.38657405171282855,-0.23210153159641295,1.0,1.0467329446593983,1.646761408793339
0,-0.8802094851654689,-0.8455083431577503,1.2552213611736525,1.387204763766665,0.8202932942729043,0.0,2.1915206913486625,2.9230883540967447
0,-0.10422350682257293,0.8080423424472455,-0.8920183355122261,-0.7070420687858704,1.926211694986029,1.0,1.1651773705613595,2.0591104106896907
0,0.5003550289050641,1.8930445582319824,0.49326642522454384,2.2750652130151647,-0.6550270463578828,1.0,14.51781335442307,5.081337344197577
0,1.2018041909703496,0.5452596318396982,1.1278869602447386,0.9124384911076202,-0.0842253987909194,0.0,3.86540502715977,3.935447161312746
0,2.3841347858875905,1.2467853421710104,0.8574130857896909,0.26556225908624054,-0.9922407371467044,1.0,10.493708132020329,6.507727429275771
0,0.3231854810176986,1.2735693778962522,-0.9144598753216792,-0.37324838524340453,1.0759996147304827,0.0,-0.5205500409417254,2.7143408076198834
0,-0.7444723366041714,0.09962113496876447,-0.3612313736889635,-0.7173396821088306,-1.445989196135242,1.0,-3.2455632105004284,0.2765914271145532
0,-0.744365503891116,-1.7842257260485803,1.1605506551848164,-1.6756448785754559,0.9081274694904113,0.0,-0.9086933715280835,1.6591717162080764
0,-0.13720164003114763,-0.7742512997262725,-2.0107542312724065,-2.538331096861146,-0.4170418974268019,0.0,6.4576364416026735,-2.2584629132348297
0,-1.3827150003884614,-0.7992404968996365,0.19938870426214436,-0.12378342332977725,-0.3135050648661318,0.0,-0.9120137232472298,1.8753820238021108
0,0.20632693378740974,-1.9503397954492945,0.1733003120247053,0.17063879416372618,-1.4474817459268858,0.0,-0.6654811910339814,0.15883566532431503
0,-1.685809627911354,-1.1876555111529155,0.5355722444794309,0.31988378354139313,0.643768859710618,1.0,-1.2029092402143982,3.1750177043942402
0,-1.2287909334332863,-0.0517680054549192,-1.2745832309465053,-0.3956552045764321,1.1911727942595582,0.0,-1.5951744497929248,0.4757000942881033
0,-0.20859664772047085,-0.5072479318032036,-1.095884070387267,0.9219323569808427,-0.8079807802201339,1.0,2.7061524852407546,0.7141820972426555
0,0.478025630463275,-0.24627154922343328,-0.3871154670886965,0.38164622155246736,-0.30465411708815543,1.0,1.2068209495735378,1.7690931231932794
0,0.19246434390571507,0.6008438120083589,0.9930339036349817,0.519298840451287,0.3343951168207499,1.0,5.9468839983731785,2.9818099354703023
0,-1.386966746268071,0.2545246158280798,-1.4826689889831564,0.369598405507829,-0.33656343190537724,0.0,-2.608283784598516,-0.5560419415027099
0,1.2500618685314453,0.5159641295736367,-0.15897830160336357,-0.2855482613221611,0.2338119663769528,0.0,1.1111751889305888,3.410032327924587
0,1.0147369627542264,0.7150402428530418,0.8138087062963804,-0.2157721470927111,-0.2992211916712469,0.0,1.1959760032297535,3.426608892339309
0,-1.0374807622358055,1.610505691848102,-1.473794801746785,0.0423487131637212,1.7024030650768474,0.0,-3.2636770235961374,-0.15202824245312563
0,2.0995001962250246,-0.16233263954727653,1.6238954322058283,0.340443502841575,-0.4803011047504412,1.0,5.53904482728626,2.3167111282630843
0,1.1903566659695775,1.1627810140475576,0.6950613753548814,-0.07085451002608444,-1.3363304895208319,1.0,5.8678639934443035,3.9726455555088025
0,1.6961575172897077,1.0665711575749433,1.0925091534876656,-0.4153584854841919,-0.311079353439135,0.0,4.440297171288413,4.833731911685882
0,0.8951975341382288,-0.019534138974157168,-0.3946154878911728,0.5051266770339031,-0.2755825641688243,1.0,3.1177800707819947,2.260953556563136
0,-0.7984705948065244,-0.8289264747011592,-0.7130365180028001,0.9376109149934373,0.8415098969452217,0.0,0.9467803836467457,2.137596105358241
0,-0.3909709029526351,0.37355902054229306,1.1102491179383958,-0.6782314900501637,0.9539045137860369,0.0,1.4981508504837797,1.982642790400665
0,1.1070321348722063,0.9951224924672022,0.34470345700349725,1.8592015181950636,-0.19975578801973426,0.0,5.5029208148359015,5.095960185637528
0,-1.1413706873557765,-0.9363787173890322,-1.2130553793354735,0.2198328488341858,-0.7699421564873202,0.0,-3.313561517703169,0.49845727051764444
0,0.19824475471730799,0.9598205550997735,0.27141688972722255,-1.2150675180709067,-2.3560384799934933,0.0,1.7101300364381076,1.0828594912963703
0,0.2249914162388882,0.33460103539601893,1.4858987797840741,1.2280464996009228,1.3984654896246702,0.0,4.850128564890155,3.496079570407523
0,0.5956220946751379,0.3206825654710546,0.44948521051519547,-0.7502696401000577,-0.8651896945952472,1.0,4.8277062053698945,1.9668417880677715
0,-1.237288541636129,-0.023648754999586113,-0.36139970558611506,1.0558334819777286,-1.1148598246081378,0.0,-1.6422886330322062,1.1239814879925882
0,0.35099881906766556,-0.8849186209882572,-0.6145822876345681,0.830860341383064,0.43500655450173636,0.0,2.4174848614672704,1.5650913905730763
1,-1.4719504678963182,-0.9271332067270297,0.023623890562491246,1.0806920854803121,2.203401538786248,1.0,6.399273642701454,3.8187320464216232
