X1,X2,X3,X4,X5,Tr,Y,ite
0.6479062041731867,0.4693207943802901,-0.6430206107408429,-1.1782586485051316,-0.1446904068952663,0.0,-0.5644511955062648,1.679992727101618
1.2034583961932943,1.333583812903236,0.9083014032879105,0.34656442984553604,1.6000346749383478,0.0,5.0386569856088625,5.915969907151534
1.2328398158997746,-0.22031750392712676,-1.061964641201837,-0.36456878996907954,-0.42001856219517336,0.0,0.35272903127578903,0.7985262422844535
0.6875091126951889,-1.8991159625601923,-0.19136868930570952,1.6712221291321379,-0.9202837558478939,1.0,4.418901141265595,0.35006671298063374
-0.7584636198504452,-0.08426070436959497,-1.4178210869627719,-0.1296129934270962,-0.015652895541861434,1.0,-2.143061769738155,0.013382326584172599
-0.004655182959846793,-0.9885139058919145,-0.36583041215273976,0.6538175542587453,-0.7145507176945846,0.0,1.0295572188761906,1.2285624049582626
0.5471974805622952,0.6555123703846103,-1.427000612748674,-0.6453062309323778,0.6553126335987838,1.0,-0.9033082948060343,1.394853215140133
0.4934947931680514,0.17937520344520916,-0.34861752934233964,0.10855880251924171,1.8747731613999465,0.0,1.7720375456066257,3.1821588056962664
-0.22145548793200193,0.5796499277441246,-0.4167484551841611,-0.19832604870600817,0.6480267698571607,0.0,0.9085902397429347,1.9816166578424173
-0.9290022648018306,-0.2424174591323166,-0.6103077783876595,-0.8587081710264369,0.17575308681264953,1.0,1.096718712710451,0.8123367380970627
1.2398231036475955,0.22140705877812705,-0.38176655894604455,-1.4511199677461464,0.8189569572581015,0.0,3.953966859045723,2.4261638172677547
0.21045908127569718,-0.6313136468257957,0.8614358218902247,1.574228717601692,-1.6316532266028163,1.0,5.850040189066143,1.710061352631144
0.5903271438221837,0.8458533849511832,0.5805286755607001,1.6017619872258395,0.6253781389011206,1.0,10.638800728164542,4.4574276842329414
-0.9035320411022687,3.800127793684673,0.14619224930101304,1.4821070160056187,1.966109047273969,0.0,4.611388579592717,1.801297742348356
0.881449723807857,-1.7981082688694707,-1.703972134564654,-0.6776004826356928,0.034065154178900735,0.0,1.6623209846084148,-2.3498075345771925
-1.3888266085416647,-0.9371519642668998,-0.4450897243625932,-0.4751071222504473,0.18861528399919464,1.0,-1.085994663679179,1.6753335557137874
0.07257124736723158,-0.03876358563915929,-0.6177084431588887,-0.8323965324406506,-1.9109162750011652,0.0,-1.2336244346120424,0.14878787746402866
1.2674883483332806,0.19547133004320258,0.3695175726456784,-1.7173593585067457,0.7511567758062927,0.0,4.372156779179228,2.613396657706078
-0.08802605111839244,0.9683440686489612,-0.6861731462645244,0.9983571346110444,1.4393974807313332,0.0,1.591745387787411,3.0043865351935617
-0.16956131538614477,-0.30452836692961327,-0.40029489198103524,0.13562980054871468,2.739998192801194,1.0,3.719133655557766,2.9732040576053507
-0.04752301201186836,0.6506156878056696,-1.4824902392024282,-2.327722714726891,0.16064808631208732,0.0,2.3993265439750533,-0.46596394869137087
-0.09866360509016688,1.2191131489245663,-2.333419867529502,0.4160713888259527,-1.7534118427195091,0.0,-4.239412364877504,-1.0862581958991322
1.7579309123763867,0.7607039369650214,-0.9771454113053823,0.7297370153173858,0.8910494694282313,0.0,3.368533332565579,4.477793929802509
0.11791383093177005,1.5439495761543285,0.9742886204825227,-0.07888582525317299,-0.43483325141876344,0.0,3.242062229826655,2.8050262064151044
0.7351786759146723,-0.6102226342908561,-2.6228421431046725,-0.3696623820538618,-1.7399185039237894,0.0,-1.1285592110763223,-2.620795510628861
1.0165156295222486,0.10523031596578494,0.5854708594448882,1.1730636919123112,-0.03314404658079892,1.0,5.139794016534066,3.3639884711924406
-0.017338199661356437,0.4473255841529673,2.3886679343170454,-0.20856493940332868,-0.4167186419551371,0.0,1.0962814834302363,1.3592379081606625
0.1282043389146151,0.7554713397162399,-0.22192269218568925,-0.27989607163110225,0.8336877559504832,0.0,0.9039113601720576,2.680103096436103
2.0486015096877925,1.3577194789079818,-1.7099248898010366,-0.06318548878238633,1.3603042153341112,1.0,5.130426801236856,5.139503435978892
-1.0187999914182118,0.23961880579680778,0.7429478248425435,-1.0811462058285728,-1.3536491287274568,1.0,0.4860710979240638,0.25683968547230807
